"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest"
140,"PAYMENT",929.05,"C2110059102",21414,20484.95,"M2136245350",0,0
140,"CASH_IN",186629.93,"C1343423861",9451951.07,9638580.99,"C1009693101",272050.47,85420.54
140,"PAYMENT",9360.39,"C1342741360",55670.87,46310.47,"M145733237",0,0
140,"PAYMENT",27085.33,"C1579188489",133764.28,106678.94,"M404786777",0,0
140,"CASH_OUT",35509.26,"C1543559705",0,0,"C1549953877",66571.21,102080.48
140,"PAYMENT",177.44,"C1540710984",30824,30646.56,"M654412893",0,0
140,"CASH_OUT",265199.39,"C1477147555",21368,0,"C1837668823",982127.94,1376963.13
140,"CASH_OUT",149248.68,"C1829488431",0,0,"C1544354753",1427277.66,1576526.34
140,"CASH_IN",51316.72,"C621878149",159079.33,210396.05,"C376043415",355602.52,304285.8
141,"CASH_OUT",78127.51,"C1954965193",152047,73919.49,"C532611794",0,78127.51
141,"CASH_OUT",264810.76,"C2133501191",41176,0,"C1670679156",222498.73,487309.49
141,"TRANSFER",142781.7,"C386276409",19955,0,"C1440639196",0,142781.7
141,"CASH_IN",167577.45,"C87677369",30546421.46,30713998.91,"C1799913818",314185.7,146608.25
141,"PAYMENT",5084.68,"C1210308464",93948,88863.32,"M92264489",0,0
141,"PAYMENT",7197.72,"C1023252797",61344,54146.28,"M1665511869",0,0
141,"CASH_OUT",249722.08,"C191776330",0,0,"C666437161",1395198.6,1644920.69
141,"CASH_OUT",106016.28,"C1307956788",0,0,"C739024068",3074164.88,3180181.16
141,"CASH_IN",52373.36,"C1189916213",4572769.3,4625142.66,"C199288759",67412.99,15039.63
141,"CASH_OUT",44567.81,"C716787234",0,0,"C1828358848",343490.93,388058.73
141,"CASH_OUT",369057.84,"C186352480",0,0,"C349795910",2270267.75,2639325.59
141,"CASH_OUT",7292.72,"C1839222569",0,0,"C317539534",1016474.86,1023767.58
141,"CASH_IN",198097.29,"C1986549693",879696.51,1077793.8,"C1437074823",9048830.89,8850733.61
141,"CASH_OUT",102538.89,"C1831149151",24657,0,"C710356177",220654.65,323193.54
141,"CASH_IN",167431.92,"C471863469",975,168406.92,"C825828435",307718.42,140286.51
141,"PAYMENT",7521,"C1717238783",19345,11824,"M2053319393",0,0
141,"CASH_IN",65266.77,"C269180080",3725440.91,3790707.67,"C1865696699",587610.6,522343.83
141,"TRANSFER",1217328.53,"C1802067720",0,0,"C1736970031",10641447.38,11858775.9
141,"CASH_OUT",124267.44,"C59939722",0,0,"C1529669735",787208.78,911476.21
142,"PAYMENT",1073.07,"C1692360084",100685,99611.93,"M1476247796",0,0
142,"PAYMENT",174.97,"C370879664",545,370.03,"M321768606",0,0
142,"CASH_IN",152547.81,"C848024687",2644993.47,2797541.29,"C1318362138",888114.15,735566.34
142,"CASH_IN",106777.43,"C1993540029",42732.81,149510.25,"C1045867578",193830.66,87053.23
142,"CASH_OUT",133689.05,"C106221326",0,0,"C736889923",327944.36,461633.41
142,"CASH_OUT",454144.58,"C97272589",0,0,"C962607612",1006233.57,1460378.14
142,"PAYMENT",7833.67,"C1141378355",0,0,"M1369589925",0,0
142,"PAYMENT",27691.75,"C843818232",11720,0,"M1424837720",0,0
142,"CASH_IN",205013.8,"C1691422996",212731,417744.8,"C902085330",0,0
142,"PAYMENT",5164.92,"C1257679609",12210,7045.08,"M1435150023",0,0
142,"PAYMENT",10157.15,"C2016669061",111,0,"M680366457",0,0
142,"CASH_OUT",65879.71,"C64462431",51257,0,"C938488221",450290.25,516169.96
142,"CASH_IN",153392.89,"C2129168916",8066549.56,8219942.45,"C341297203",2715845.44,2562452.55
143,"CASH_OUT",1587.44,"C1977644861",42812,41224.56,"C117404514",204932.72,206520.16
143,"PAYMENT",4562.16,"C1898777473",10914,6351.84,"M69563251",0,0
143,"CASH_OUT",188176,"C1224147331",0,0,"C801430440",582167.16,770343.17
143,"PAYMENT",7090.63,"C1434962216",11357,4266.37,"M1244943108",0,0
143,"PAYMENT",4476.99,"C288956940",10953,6476.01,"M1329600589",0,0
143,"PAYMENT",758.13,"C1421210210",19360,18601.87,"M1519480336",0,0
143,"CASH_IN",199148.02,"C1226000389",6042800.92,6241948.94,"C1587647588",625137.77,425989.76
143,"PAYMENT",13351.96,"C837402792",0,0,"M1618027307",0,0
143,"PAYMENT",4275.87,"C1858073208",1000,0,"M1965200532",0,0
143,"PAYMENT",40918.7,"C1220068143",0,0,"M1702172676",0,0
144,"PAYMENT",27910.09,"C1692774809",41739,13828.91,"M919013490",0,0
144,"PAYMENT",28819.08,"C1162722146",20394,0,"M1369989831",0,0
144,"CASH_IN",125407.23,"C1707979518",59521,184928.23,"C1517534697",0,0
145,"PAYMENT",7566.08,"C119166184",26326,18759.92,"M265704615",0,0
145,"PAYMENT",16519.37,"C1593941751",9390,0,"M1164529710",0,0
153,"CASH_OUT",279986.3,"C437021336",9148,0,"C1917070345",870705.64,1150691.93
153,"CASH_OUT",58632.81,"C785784728",27848,0,"C1574330713",72743.87,131376.68
153,"PAYMENT",16879.81,"C946798481",57502.23,40622.42,"M1507202020",0,0
153,"TRANSFER",2961368.86,"C1004228839",52639,0,"C788144406",674377.16,3635746.03
153,"PAYMENT",56270.57,"C834760010",0,0,"M62862324",0,0
153,"CASH_IN",100078.12,"C360081082",20755,120833.12,"C541177943",320349.05,220270.93
153,"TRANSFER",461731.8,"C1589473857",33331,0,"C307650446",5821342.5,6590676.86
153,"CASH_OUT",125816.68,"C153167503",0,0,"C1725581282",1723156.22,1848972.9
153,"CASH_OUT",301297.68,"C1468720518",21283,0,"C228434615",0,301297.68
153,"CASH_IN",47601.29,"C2138037328",11047829.18,11095430.47,"C263559372",3982566.58,3894692.41
153,"PAYMENT",1213.96,"C685859933",0,0,"M1576416595",0,0
153,"PAYMENT",11949.6,"C768157316",0,0,"M1053413906",0,0
153,"PAYMENT",4241.31,"C1562224265",515043,510801.69,"M888659727",0,0
153,"CASH_OUT",332563.26,"C1751321298",15918.58,0,"C1690702681",450897.56,783460.82
154,"PAYMENT",8300.76,"C2061902856",12614,4313.24,"M431161456",0,0
154,"PAYMENT",10373.55,"C263695278",0,0,"M887470804",0,0
154,"PAYMENT",23659.95,"C262003777",582845.73,559185.78,"M1687486824",0,0
154,"CASH_OUT",110821.97,"C2023290319",41289,0,"C1789020793",22185.71,133007.68
154,"PAYMENT",1475.09,"C1201507766",0,0,"M98848316",0,0
154,"CASH_OUT",131037.28,"C1624011434",0,0,"C1031292256",867194.83,998232.11
154,"PAYMENT",19520.99,"C1764791349",0,0,"M902138259",0,0
154,"PAYMENT",8004.96,"C889751720",0,0,"M390731401",0,0
154,"CASH_IN",181020.14,"C60395960",136187,317207.14,"C532959289",25647.68,0
154,"PAYMENT",14717.11,"C929259737",440730.48,426013.38,"M73875217",0,0
154,"CASH_OUT",361524.19,"C358604991",500249,138724.81,"C212002641",0,361524.19
154,"PAYMENT",1613.28,"C1842190937",21628,20014.72,"M2130035906",0,0
154,"CASH_IN",42107.94,"C351506101",5721198.8,5763306.74,"C851601093",657479.16,615371.22
154,"CASH_OUT",71985.79,"C799001996",0,0,"C176672826",484222.25,556208.04
154,"PAYMENT",4649.71,"C1528410937",0,0,"M1092033700",0,0
154,"PAYMENT",10532.09,"C2086750042",0,0,"M1068312451",0,0
154,"CASH_IN",316187.36,"C2101468502",1628554.5,1944741.86,"C1624263766",958667.99,642480.63
154,"PAYMENT",9375.95,"C1744419917",0,0,"M863869788",0,0
154,"TRANSFER",1317790.43,"C1958752681",72620,0,"C621990430",0,1317790.43
154,"PAYMENT",6044.17,"C106660412",0,0,"M588517208",0,0
154,"CASH_OUT",207968.62,"C108968305",0,0,"C1802324693",467197.09,675165.71
154,"PAYMENT",7969.24,"C45970766",57986.34,50017.1,"M750346338",0,0
154,"CASH_OUT",160000.39,"C599389289",0,0,"C410224326",542579.36,702579.75
154,"PAYMENT",14524.14,"C764928478",10303,0,"M1635421748",0,0
154,"CASH_OUT",168221.98,"C1057719788",172,0,"C1347091080",0,168221.98
154,"CASH_OUT",96043.81,"C125222387",0,0,"C1338522682",1978615.73,2074659.54
154,"CASH_OUT",45384.79,"C1893547043",0,0,"C2014540125",474233.49,519618.28
154,"CASH_OUT",254225.4,"C1504317188",0,0,"C1285469637",383002.42,637227.82
154,"CASH_OUT",27405.37,"C1985314422",11909,0,"C501839748",1361712.42,1389117.8
154,"PAYMENT",3580.66,"C973298950",0,0,"M1549618037",0,0
154,"TRANSFER",18051.98,"C1460084176",10986,0,"C791631738",0,18051.98
154,"CASH_OUT",60819.04,"C1085081602",0,0,"C20978179",66988.17,127807.21
154,"TRANSFER",206496.67,"C629218246",0,0,"C1496845040",1711113.31,1917609.98
154,"CASH_IN",302817.75,"C1787371554",531965.71,834783.47,"C1843590308",2092613.53,1789795.77
154,"CASH_OUT",72743.8,"C122751721",0,0,"C1410359127",688156.66,760900.46
155,"TRANSFER",1514458.12,"C1366076453",0,0,"C1640383759",5545061.16,7059519.29
155,"CASH_IN",132447.27,"C1782569458",2849055.12,2981502.38,"C284727169",5796276.02,5663828.75
155,"PAYMENT",5993.79,"C727894516",0,0,"M1760673990",0,0
155,"PAYMENT",40529.19,"C685653083",0,0,"M1086178638",0,0
155,"CASH_OUT",580634.99,"C1137970126",12391,0,"C926108655",0,580634.99
155,"CASH_OUT",355776.84,"C1594401220",213863,0,"C1486752851",457078.03,812854.86
155,"CASH_OUT",18144.65,"C1608105455",0,0,"C1289744663",1282807.99,1300952.65
155,"CASH_OUT",209487.37,"C1588184722",459439,249951.63,"C845756046",201208.83,317179.82
155,"CASH_OUT",21062.37,"C1750994234",0,0,"C1599314286",2723019.93,2744082.3
155,"CASH_IN",264215.04,"C1127719718",2088234.73,2352449.77,"C666089842",484522.56,220307.52
155,"CASH_IN",112924.54,"C2076102602",2970134.73,3083059.27,"C127662650",189174.24,676923.64
155,"PAYMENT",16119.61,"C1443507373",4902.39,0,"M1590613108",0,0
155,"TRANSFER",301743.81,"C1194051946",0,0,"C1826925447",1438274.52,1740018.33
155,"CASH_IN",70730.59,"C552212042",22135,92865.59,"C760606053",902757.55,832026.97
155,"CASH_IN",66337.49,"C1488785426",1710093.05,1776430.53,"C2029249087",1901531.9,1835194.41
155,"TRANSFER",1000966.03,"C1548807922",0,0,"C18928637",1059135.92,2060101.95
155,"TRANSFER",729271.94,"C895596943",0,0,"C1268451896",1060385.45,1789657.38
155,"CASH_OUT",200121.79,"C2072687945",0,0,"C489673623",472701.34,672823.14
155,"CASH_IN",204149.35,"C2141246573",809797.21,1013946.57,"C1908677732",838078.66,633929.31
155,"CASH_IN",78501.65,"C56931719",4553195.91,4631697.56,"C960984",1766063.89,1687562.24
155,"CASH_OUT",605373.06,"C99778183",0,0,"C1517192144",0,605373.06
155,"CASH_IN",44886.42,"C1911461661",16091,60977.42,"C182910202",103902,19836.86
155,"TRANSFER",1885377.67,"C1863224289",11154,0,"C701975669",0,1885377.67
155,"TRANSFER",209627.32,"C785051387",0,0,"C580774504",2788897.81,2998525.13
155,"CASH_OUT",219082.27,"C1805207213",260255,41172.73,"C1614408869",15447.53,234529.8
155,"CASH_IN",382906.26,"C1471892255",54165.61,437071.87,"C1693561644",1157338.91,774432.65
155,"CASH_OUT",406971.43,"C23862818",66391,0,"C1241615880",0,577601.96
155,"CASH_OUT",326483.58,"C1987693739",0,0,"C1958499361",3203446.8,3529930.39
155,"CASH_IN",90357.23,"C1959873671",13367588.34,13457945.57,"C46359442",106156.69,15799.46
155,"CASH_OUT",253883.51,"C1237458841",0,0,"C774971097",462924.93,716808.45
156,"PAYMENT",21519.03,"C1169412509",19066,0,"M378369666",0,0
156,"TRANSFER",366833.22,"C772310496",497170,130336.78,"C1147514262",101663.87,468497.09
156,"TRANSFER",115094.94,"C906685451",0,0,"C1007563181",4101168.49,4216263.43
156,"PAYMENT",10040.18,"C1255146759",10897,856.82,"M343777813",0,0
156,"PAYMENT",16117.1,"C1329446126",0,0,"M1031990580",0,0
156,"TRANSFER",879599.56,"C558808571",33131,0,"C1523139079",143734.34,1023333.9
156,"CASH_OUT",116062.98,"C1488200782",1074,0,"C453213039",0,116062.98
156,"PAYMENT",20701.67,"C662457024",29817.5,9115.83,"M660711587",0,0
156,"PAYMENT",625.53,"C717328606",0,0,"M247983961",0,0
156,"PAYMENT",8323.95,"C1612725757",3072,0,"M197418566",0,0
156,"DEBIT",2691.23,"C101503377",367208.66,364517.43,"C1584664836",11272571.76,11275262.99
156,"CASH_IN",142772.85,"C1058482281",27331,170103.85,"C1059709835",31165.05,0
156,"CASH_OUT",329621.1,"C366619686",0,0,"C1513225879",2788291.36,3117912.46
156,"CASH_OUT",326517.19,"C1693516446",114827,0,"C934977416",15162.78,341679.98
156,"CASH_OUT",87816.6,"C168467946",95639.59,7823,"C1146006998",4270056.76,4357873.35
156,"CASH_OUT",211797.97,"C1157924919",0,0,"C2106051155",1881625.06,2093423.04
156,"CASH_OUT",42333.3,"C2087606070",0,0,"C695215738",1885095.92,1927429.22
156,"CASH_IN",686994.05,"C1020580345",276228,963222.05,"C438975928",0,0
156,"CASH_OUT",176297.51,"C487443626",0,0,"C590499517",876088.13,1052385.64
156,"CASH_OUT",140086.91,"C307451061",47587.88,0,"C1488933237",0,140086.91
156,"CASH_OUT",352600.31,"C68931772",4024,0,"C627363214",1066087.01,1418687.32
156,"PAYMENT",9261.03,"C169940986",0,0,"M854205938",0,0
156,"CASH_IN",1478.71,"C179432847",16970678.38,16972157.09,"C2066361217",10086.48,8607.78
156,"CASH_IN",189212.27,"C484132726",305509.12,494721.39,"C1875680600",1312837.72,1123625.45
156,"CASH_OUT",107499.1,"C10478725",0,0,"C1205044567",1747298.87,1854797.96
156,"CASH_IN",308505.47,"C1014577299",19748371.05,20056876.52,"C2137181759",1976035.66,1667530.19
156,"PAYMENT",10524.03,"C1087969071",145613.21,135089.18,"M180214881",0,0
156,"CASH_OUT",529835.28,"C526819047",226805,0,"C805203053",311484.57,841319.86
156,"CASH_OUT",190896.34,"C1995879061",83173,0,"C1406766038",92478.97,283375.31
156,"CASH_OUT",432650.05,"C967390204",0,0,"C316758057",2501485.56,2934135.61
156,"CASH_IN",270366.53,"C374641714",80614,350980.53,"C862463986",518320.87,247954.34
157,"PAYMENT",4763.84,"C909682968",0,0,"M1790957858",0,0
157,"PAYMENT",11673.93,"C1813766125",0,0,"M247264485",0,0
157,"CASH_OUT",95102.49,"C1495768200",266,0,"C891509726",0,95102.49
157,"TRANSFER",301519.05,"C104903330",21441,0,"C498202206",15021153.19,15322672.24
157,"CASH_IN",254339.04,"C125366605",9389,263728.04,"C1662213541",0,0
157,"CASH_IN",371498.71,"C1501487381",943739.68,1315238.39,"C1417583593",386389.49,14890.78
157,"PAYMENT",6960.41,"C1648465630",11036,4075.59,"M1789475361",0,0
157,"TRANSFER",428649.45,"C1410437942",121799.61,0,"C1862746484",548577.6,977227.05
157,"CASH_IN",102062.44,"C1883190848",21952674.27,22054736.71,"C362959788",1248678.17,1146615.74
157,"PAYMENT",14510.69,"C1978555317",757,0,"M487473621",0,0
157,"PAYMENT",15547.43,"C397855193",0,0,"M991643114",0,0
157,"CASH_OUT",139020.3,"C1607559518",0,0,"C1886343874",311764.34,450784.64
157,"CASH_IN",407588.58,"C1389720366",2916726.79,3324315.36,"C1862168440",1184103.08,776514.5
157,"TRANSFER",747694.86,"C1742999439",0,0,"C1529440035",1536869.91,2284564.78
157,"PAYMENT",8595.64,"C1201488037",0,0,"M1050624260",0,0
157,"CASH_OUT",89276.74,"C2109617399",0,0,"C800084238",2186069.18,2275345.92
157,"CASH_OUT",225566.8,"C1352639651",0,0,"C1438951188",353618.96,579185.76
157,"CASH_OUT",719243.97,"C2051731424",13231,0,"C116305129",0,719243.97
157,"CASH_OUT",257457.52,"C168203583",0,0,"C1284307762",941670.28,1199127.8
157,"CASH_IN",36509.15,"C524712444",13030410.87,13066920.03,"C1018130285",513502.57,476993.42
157,"CASH_OUT",139564.98,"C1268222695",0,0,"C59555691",449298.56,588863.53
157,"CASH_OUT",6215.67,"C2112187521",50815,44599.33,"C1752765978",98126.96,104342.64
157,"CASH_OUT",276887.68,"C1132337240",6546,0,"C1788119623",696708.25,973595.93
157,"PAYMENT",222.29,"C1348466002",82838.46,82616.17,"M83434261",0,0
157,"PAYMENT",16781.66,"C496715007",103105,86323.34,"M1889549699",0,0
157,"PAYMENT",282.22,"C335881891",0,0,"M1589382041",0,0
157,"CASH_IN",108345.66,"C1108302154",4730872.51,4839218.17,"C703201766",119184.45,10838.79
157,"PAYMENT",15276.9,"C1796387138",18732.73,3455.83,"M433941844",0,0
157,"PAYMENT",8541.6,"C403067318",266265.87,257724.27,"M1143579967",0,0
157,"CASH_IN",116329.3,"C979537763",24829,141158.3,"C685864084",38.89,0
157,"CASH_IN",165011.08,"C257269745",4124185.61,4289196.69,"C256826041",1332350.45,1167339.37
157,"PAYMENT",6322.78,"C256238844",2586.48,0,"M936448973",0,0
157,"CASH_IN",401497.78,"C2142697123",12294,413791.78,"C1873568392",0,0
157,"CASH_IN",77919.78,"C1540808084",4781787.42,4859707.2,"C945817455",1052330.78,974411
157,"PAYMENT",13110.4,"C612440667",26835,13724.6,"M1450964031",0,0
157,"CASH_OUT",36049.02,"C143903192",0,0,"C1135970006",83890.4,119939.42
157,"PAYMENT",1044.6,"C1858793645",10529,9484.4,"M174804788",0,0
158,"CASH_IN",283131.08,"C2086135822",41884,325015.08,"C1262724795",0,0
158,"CASH_IN",62063.35,"C954245730",10891,72954.35,"C1843861952",0,0
158,"PAYMENT",4749.94,"C1098515738",112175.43,107425.49,"M673130947",0,0
158,"PAYMENT",1245.73,"C1375798943",129,0,"M1319039716",0,0
158,"CASH_IN",134549.41,"C108967238",902656.23,1037205.63,"C1566214395",1195602.33,1061052.93
158,"CASH_IN",67776.04,"C548312211",304,68080.04,"C1319170827",251120.79,183344.75
158,"CASH_OUT",133697.01,"C109160303",0,0,"C1038077413",169110.01,302807.02
158,"PAYMENT",12009.96,"C1633373544",0,0,"M693595784",0,0
158,"PAYMENT",22462.9,"C1831002685",55953,33490.1,"M563884998",0,0
158,"PAYMENT",11267.09,"C1311266499",286394.7,275127.61,"M1246007406",0,0
158,"CASH_IN",234452.76,"C1216481919",46371,280823.76,"C601132779",737612.51,503159.75
158,"PAYMENT",757.74,"C251815023",691,0,"M246884916",0,0
158,"PAYMENT",1039.71,"C608109096",0,0,"M715445427",0,0
158,"CASH_IN",144634.28,"C1793541174",22416,167050.28,"C1397059178",0,0
158,"CASH_OUT",381431.9,"C1915845071",14875,0,"C269525179",521531.66,902963.55
158,"CASH_OUT",305627.45,"C1438646295",21558,0,"C1347637111",0,305627.45
158,"CASH_OUT",405633.95,"C1090861331",0,0,"C885249077",1859857.12,2265491.07
158,"CASH_OUT",200659.31,"C387258212",0,0,"C723166096",497238.07,697897.38
158,"PAYMENT",12075.69,"C834406424",61846.37,49770.68,"M2030021610",0,0
158,"CASH_OUT",81231.3,"C1723372249",20998,0,"C1731392117",0,81231.3
158,"CASH_OUT",53725.72,"C897539476",154666,100940.28,"C1903674077",1135595.75,1189321.47
158,"PAYMENT",10968.05,"C1924812301",0,0,"M2023486073",0,0
158,"PAYMENT",5738.18,"C1091831242",33048,27309.82,"M1499672159",0,0
158,"PAYMENT",35160.9,"C1705892326",33778,0,"M1928030737",0,0
158,"CASH_OUT",1811.77,"C1712928548",0,0,"C737288847",430240,432051.76
158,"CASH_OUT",270987.68,"C2042931918",0,0,"C1749585032",7272849.92,7543837.6
158,"CASH_IN",107543.97,"C1824704776",20558,128101.97,"C1876109454",10162.5,0
158,"CASH_OUT",91297.25,"C2011983711",0,0,"C1352790904",4180731.48,5269760.35
158,"PAYMENT",2869.64,"C1194247041",128098,125228.36,"M156666573",0,0
158,"CASH_OUT",23992.95,"C2078059806",285076,261083.05,"C20128449",0,23992.95
158,"CASH_OUT",420603.91,"C1793919367",5008,0,"C642964254",46860,467463.91
158,"PAYMENT",7563.49,"C1427209597",149993,142429.51,"M1760934632",0,0
158,"CASH_IN",205170.06,"C106763755",1066218.16,1271388.23,"C1010306008",1524438.9,1319268.83
158,"PAYMENT",10032.21,"C1277812414",353346,343313.79,"M471933445",0,0
158,"CASH_OUT",672438.88,"C896243787",22907,0,"C283746576",77239,749677.88
158,"PAYMENT",20537.52,"C753737482",94160.81,73623.29,"M1571409876",0,0
159,"CASH_IN",306815.69,"C201533520",5453614.75,5760430.44,"C612134352",2055294.37,1748478.69
159,"TRANSFER",1169597.65,"C1565022733",20335,0,"C318285196",0,1169597.65
159,"TRANSFER",1617076.63,"C1364253918",0,0,"C1702988817",8272549.52,9889626.15
159,"TRANSFER",1231542.11,"C654928857",0,0,"C1355744366",5670021.64,6901563.76
159,"CASH_OUT",96661.59,"C540040265",0,0,"C1478474883",2591033.63,2687695.22
159,"CASH_OUT",65415.69,"C1197314836",24,0,"C454459762",132942.61,198358.3
159,"PAYMENT",34433.38,"C1260839322",0,0,"M1423629711",0,0
159,"PAYMENT",9915.91,"C1762718501",0,0,"M838353828",0,0
159,"TRANSFER",349989.83,"C1308735981",0,0,"C622870452",1295629.4,1645619.23
159,"CASH_IN",559546.73,"C508312672",30276,589822.73,"C858126322",0,0
159,"TRANSFER",509581.17,"C998858919",416795.54,0,"C1564413784",2204694.75,2714275.92
159,"CASH_IN",76269.97,"C147178087",228,76497.97,"C1525412446",90963.71,14693.74
159,"PAYMENT",7992.82,"C1626650605",36662,28669.18,"M121728406",0,0
159,"PAYMENT",7411.24,"C1418575679",73142,65730.76,"M1823013618",0,0
159,"CASH_OUT",194662.35,"C383705243",18859,0,"C1263831205",1413261.11,1607923.46
159,"TRANSFER",366299.4,"C459577210",0,0,"C1636347147",827530.48,1193829.88
159,"PAYMENT",29753.23,"C587511183",0,0,"M1918968867",0,0
159,"PAYMENT",13011.66,"C532844846",3723,0,"M1612355457",0,0
159,"PAYMENT",21565.18,"C506855581",0,0,"M2087712924",0,0
159,"CASH_IN",282593.72,"C158217451",5590682.64,5873276.36,"C771560577",489608.63,207014.91
159,"CASH_OUT",114969.31,"C502995149",125430.97,10461.66,"C914293025",13291207.76,13406177.06
159,"CASH_OUT",283471.62,"C2049497158",0,0,"C1704624157",351456.76,634928.37
159,"CASH_IN",370656.45,"C1618038325",21326,391982.45,"C93103533",39243.73,0
159,"CASH_IN",350630.16,"C1194747118",21321,371951.16,"C2025913636",1574823.74,1224193.58
159,"PAYMENT",11387.52,"C790016942",66240.97,54853.45,"M888636771",0,0
159,"PAYMENT",2498.74,"C1489892438",49825,47326.26,"M874642330",0,0
159,"PAYMENT",18635.47,"C242639193",129697.58,111062.11,"M1242891880",0,0
159,"PAYMENT",9354.09,"C2009697661",0,0,"M575900940",0,0
159,"CASH_OUT",276353.63,"C666014668",0,0,"C1171752217",2256958.37,2533312
159,"PAYMENT",7891.37,"C1331206479",120578.03,112686.66,"M1457236144",0,0
159,"TRANSFER",625448.27,"C36246089",0,0,"C876868551",1333306.02,1958754.29
160,"CASH_IN",138887.57,"C630915164",2883951.72,3022839.28,"C1960085106",883467.01,744579.44
160,"TRANSFER",456316.12,"C1406294653",65695.45,0,"C859707602",1198375.25,1387159.77
160,"PAYMENT",18142.33,"C901829136",1881,0,"M869437287",0,0
160,"PAYMENT",11178.59,"C1424385234",157082.23,145903.64,"M267076912",0,0
160,"CASH_IN",358883.8,"C825238369",49833,408716.8,"C1624392219",10309754.01,9950870.22
